TIMESTAMP,TA,VPD,PPFD,LE,H,SW,NETRAD,NEE,SWVL1,STL1,SSRD,STRD,LAI,Evavt,SWVL2,SWVL4,STL2,STL4,STL3,SWVL3,Rain
2002-12-24,26.461,8.279,509.94275,124.605,23.041,265.17,166.211375,-0.602236,0.43310243418598043,301.13858352041854,8027349.17029008,18530225.281123556,3.0835395619014423,-6.573804191390433e-05,0.4394080630553861,0.3878384006995079,300.73677961383163,301.2982829833995,300.5550911965244,0.37632612703098317,0.5
2002-12-25,26.467,7.551,404.487913043,95.9624,8.72392,204.949,131.195478261,0.322539,0.4274916396710932,300.7531741019464,7901159.817683537,18697388.121922366,3.081080093576911,-6.963997165433807e-05,0.4289656098923615,0.3876682069357978,300.79187430949514,301.2860343373549,300.61716811611683,0.3763593384503727,0.0
2002-12-26,26.128,6.67,417.063583333,100.641,17.0793,216.873,135.001333333,1.76146,0.4239202832184134,300.81710283294177,7637010.340627686,18747804.85599153,3.0786176074998344,-4.58598331130497e-05,0.4212240209203999,0.38750873403909303,300.80466614193307,301.27544068669494,300.66471479932017,0.37602336935958336,1.25
2002-12-27,26.313,7.511,422.035041667,88.6359,15.8403,219.458,128.985347826,0.442078,0.4505102683518958,299.9423873957482,6512442.4860611735,18895162.758111943,3.0761551214227576,-3.743102389962805e-05,0.42138574568806386,0.38738812428528263,300.4216810217738,301.26541830347736,300.6871616709547,0.37577932473317593,0.125
2002-12-28,25.951,6.774,395.472625,108.075,13.9876,205.646,133.284708333,-0.849461,0.4509489513281189,299.8895007195628,7427073.198569645,18861505.810300104,3.073692635345681,-5.853509563741565e-05,0.4282526883510111,0.38727555518172635,300.0360460453529,301.25549253166554,300.6485487395441,0.3758555330794538,0.0
2002-12-29,26.432,8.413,419.957541667,102.016,12.9232,218.378,144.79425,-0.235878,0.4319491176208239,300.77723426274196,8156176.511479824,18942236.693282794,3.071230149268604,-5.320299247056011e-05,0.42536465954119085,0.3871184944800978,300.4568209051258,301.244798069104,300.6225677394459,0.37567702170023476,0.0
2002-12-30,25.254,4.66,410.947565217,82.4101,9.87225,206.487,123.493173913,0.227804,0.4580774742129125,299.87382139892884,6356133.314441373,19036819.585398924,3.0687676631915273,-4.1252831879477986e-05,0.44695733886729777,0.3869745668405507,300.3333208673981,301.2347126784479,300.6316842909868,0.3802083047332024,1.75
2002-12-31,25.732,4.833,420.624791667,80.2593,13.3965,218.725,145.6205,0.0934233,0.46539529801036394,299.35908489246606,5491190.285626612,19032652.53471746,3.066374585422995,-4.074005261174127e-05,0.4639378337612788,0.3869346316109558,299.86629904255324,301.22380819109134,300.5902496814129,0.3933778186432974,3.5
2003-01-01,26.758,7.889,423.793791667,78.8141,16.8772,220.373,136.321166667,-0.641652,0.4607068433627664,299.8640206788459,6586646.630959466,18916062.32524916,3.0639151170984635,-4.7922218275718185e-05,0.459821250979164,0.3869489201001735,299.85962162473123,301.21272505558585,300.51967309878404,0.4006141551893896,0.75
2003-01-02,26.04,5.229,446.034666667,88.5213,20.1852,231.938,152.89625,-0.386534,0.4716863001675178,299.4857061242319,5838661.419824109,18984611.46118953,3.0614526310213868,-3.628709246906068e-05,0.4589449910779351,0.3869615668172967,299.8616235692566,301.20044729995453,300.47551943115525,0.40271301110239605,0.375
2003-01-03,26.187,6.645,443.334333333,99.6143,13.8889,230.534,133.998608696,-1.43057,0.4608522440633001,299.91706407275046,7185857.924089137,18646002.95841506,3.05899014494431,-4.871024021705549e-05,0.4590069205432923,0.38700477643413417,299.8108229303285,301.1873075312064,300.4199004226323,0.4055630953368621,0.125
2003-01-04,26.728,8.357,405.309666667,79.0282,14.8369,210.761,131.35175,-1.21111,0.4408766868845144,300.8747389814851,8077840.288170338,18437886.95883618,3.056527658867233,-5.0195498161787994e-05,0.44751185901201423,0.38701294410560955,300.4401492324022,301.1742112585329,300.4174966784629,0.40624529337729465,0.0
2003-01-05,26.803,8.373,409.988166667,83.9586,11.3417,213.194,133.827333333,-0.399561,0.42448730167123494,301.22472693176144,8272795.111287444,18354800.56032226,3.0540651727901564,-5.769441663580415e-05,0.4359573900298055,0.386989494984277,300.88121495331706,301.16157762592667,300.48243668056347,0.4055018903508503,0.0
2003-01-06,27.197,7.793,459.603083333,74.1192,17.0883,238.994,138.426652174,-0.805401,0.41206690120533546,301.6800036322839,8125393.066984065,18479715.874731768,3.0516026867130797,-5.3983087492731716e-05,0.4257555614515723,0.3869515548329075,301.2536025669643,301.1511583389417,300.5823736413887,0.4042392231051828,0.0
2003-01-07,27.336,7.424,504.994681818,95.9345,22.6844,251.17,156.239416667,-0.523359,0.4033297958291267,301.7322191554456,7712442.553990611,18891353.550340343,3.049209608944548,-4.587045607822708e-05,0.41673375540102514,0.38689859670495425,301.4719286206975,301.14241958211545,300.7018734481965,0.40278567455610864,0.0
2003-01-08,27.744,9.326,477.653916667,92.8229,18.7265,248.38,144.597086957,-0.398184,0.39863494352205137,301.5570685561128,7778441.24909079,18998325.859843824,3.046750140620017,-5.3409320364937754e-05,0.4092481363599236,0.38684511163045415,301.3984582938925,301.1362708188283,300.80734420854833,0.40131451909325033,0.0
2003-01-09,26.973,7.588,434.899458333,80.2264,14.8806,226.148,143.960875,-0.514191,0.38922365599141506,301.8940790731223,8060386.087813266,18761798.197719466,3.044357062851485,-6.296363247396273e-05,0.4021105553096522,0.3867681774346216,301.534243033839,301.13120154903135,300.89664157512755,0.39967959138471665,0.0
2003-01-10,,,,,,,,,0.37803575365113296,302.19291057812427,7977561.2791112885,18858667.56688095,3.041828186218409,-6.896639869069331e-05,0.39486060450549765,0.3866662132778161,301.8084783155094,301.12801842720097,300.9983424345519,0.3978694329628068,0.0
